Stanice,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Zbečno,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,0,0,0.1
"Praha, Karlov",0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
Chotyně,1.2,2,0.4,0,0,0,0,0,0,0,0,0,0,0.2,0,0.7,0,0.1,0,0,0,0,0,0
Mrzky,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
Chuchelná,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Praha, Kyje (PVS)",0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Hladké Životice,0.1,0.1,0.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
České Meziříčí,1.7,1.2,1.8,0,0.1,0.1,0,0,0,0,0,0,0,0.9,0.7,0.1,0.1,0,0,0,0.5,0,0,0
Mokošín,2.7,1.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0
Borohrádek,2.1,1.9,2.8,0,0,0,0,0,0.3,0,0,0,0,0.3,0.3,0.2,0,0,0,0,0.7,0.4,0.1,0.1
"Praha, Libeň (Prosek, PVS)",0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
"Slatiny, Milíčeves",2,2.2,0.9,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0
Mošnov,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0
Turnov,2.9,2.1,0.7,0,0.1,0,0,0,0,0,0,0,0,0.6,0,0.1,0,0.1,0,0,0,0,0,0
"Čáslav, Nové město",0.7,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Husinec, Řež",0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Višňová,0.9,1.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.2
Šternberk,0.6,1.1,1,1.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0
Česká Lípa,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.2,0,0,0,0,0,0,0,0
"Praha, Běchovice (PVS)",0.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
Dolní Bousov,1,2.2,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
Ivanovice na Hané,1.4,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
"Praha, Karlov (PVS)",0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0,0,0,0
"Praha, Střešovice (Bruska, PVS)",0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
"Brno, Tuřany",1.1,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hrochův Týnec,1,1,0.9,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,2,0,0,0.9
"Hradec Králové, Svobodné Dvory",1.4,1.8,1.7,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0,0,0.1,0.1,0,0,0
Kopisty,2,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
Libáň,1.3,2.4,0.1,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.2
"Ostrava, Poruba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dřevohostice,2.2,2.2,1.1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chotusice, letiště",0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Osoblaha,0,0,0.1,0.1,0.4,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
Šatov,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ždánice,1.6,1.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
"Bohumín, Záblatí",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0
"Brno, Žabovřesky",1.1,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Semčice,1.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.1,0,0,0,0.1
Kroměříž,0.5,0.6,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nový Bydžov,1.2,2.1,0.8,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.1,0,0,0.2
Zlonice,1.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.4,0,0,0,0,0
Vidnava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
Radovesnice II.,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.7,0.1,0,0
Teplice,2.7,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.4,0.1,0,0,0,0,0,0,0,0.1
Hluk,1.5,1.2,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karviná,0.2,0,0.1,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0
"Pardubice, letiště",1.1,1.2,0.6,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,2.1,0,0,0.6
"Veleň, PČOV Miškovice (PVS)",1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
Holešov,1.2,1.8,1.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staré Město,1.4,1.4,0.3,0.2,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0
Kralupy nad Vltavou,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Prostějov,0.7,0.8,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Straškov-Vodochody,1.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Praha, Komořany",1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
"Olomouc, Holice",1,0.6,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Přerov,1.9,1.3,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Žatec,0.1,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
Konárovice,1.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,0,0,0
Dymokury,1.1,1.7,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0.3
Dobřichovice,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
Kojetín,0.5,0.5,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Praha, Klementinum",0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
Cerhenice (VUZ),1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
Poděbrady,1.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.2,0.2,0,0
Dyjákovice,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kostomlaty nad Labem,1.8,1.7,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.1,0,0.1,0,0
"Praha, Bubeneč (F0 ÚČOV, PVS)",0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
Pohořelice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandýs nad Labem-St.B,1.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
Brod nad Dyjí,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0
Lednice,1.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strážnice,1.9,1.4,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kobylí,1.3,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Káraný,1.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,0,0
"Libochovice, Poplze",1.3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0
Děčín,1.6,0.8,0,0,0,0,0,0,0,0,0,0,0.5,0.3,0.2,0,0,0,0,0,0,0,0,0.1
Tuhaň,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0.1,0,0
Doksany,2.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
"Děčín, Těchlovice",1.7,0.7,0,0.1,0.1,0,0,0,0,0,0,0,0.5,0.2,0.4,0.2,0,0,0,0,0,0,0,0.1
"Ústí nad Labem, Vaňov",2.5,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0
